Drug name,Drug target,Target Pathway,Feature Name,ic50_effect_size
AZD3514,AR,Hormone-related,NRAS_mut,1.0919494839089028
AZD3514,AR,Hormone-related,SACS_mut,0.2574349239790279
AZD3514,AR,Hormone-related,TP53_mut,0.2934487539810796
Doxorubicin,Anthracycline,DNA replication,ASXL1_mut,0.13268259494791618
Doxorubicin,Anthracycline,DNA replication,CREBBP_mut,0.4584706286411405
Doxorubicin,Anthracycline,DNA replication,KRAS_mut,0.4439042152895091
Doxorubicin,Anthracycline,DNA replication,NRAS_mut,1.2833800979374828
Doxorubicin,Anthracycline,DNA replication,SACS_mut,0.2591875751922385
Doxorubicin,Anthracycline,DNA replication,TP53_mut,1.0627749170589023
Bleomycin (10 uM),dsDNA break induction,DNA replication,ASXL1_mut,0.6571711706863814
Bleomycin (10 uM),dsDNA break induction,DNA replication,CREBBP_mut,0.14588453207587354
Bleomycin (10 uM),dsDNA break induction,DNA replication,KRAS_mut,0.07405287180074101
Bleomycin (10 uM),dsDNA break induction,DNA replication,NRAS_mut,1.2035224832351554
Bleomycin (10 uM),dsDNA break induction,DNA replication,SACS_mut,0.06334642742264993
Bleomycin (10 uM),dsDNA break induction,DNA replication,TP53_mut,1.5707255491794039
Gemcitabine,Pyrimidine antimetabolite,DNA replication,ASXL1_mut,0.4383434680904669
Gemcitabine,Pyrimidine antimetabolite,DNA replication,CREBBP_mut,0.29083007817817336
Gemcitabine,Pyrimidine antimetabolite,DNA replication,KRAS_mut,0.46675084121822613
Gemcitabine,Pyrimidine antimetabolite,DNA replication,NRAS_mut,0.763448563638764
Gemcitabine,Pyrimidine antimetabolite,DNA replication,SACS_mut,0.1756852396286655
Gemcitabine,Pyrimidine antimetabolite,DNA replication,TP53_mut,0.48666698408582393
AZD6738,ATR,Genome integrity,ASXL1_mut,0.40486264555296114
AZD6738,ATR,Genome integrity,CREBBP_mut,0.5908838203531097
AZD6738,ATR,Genome integrity,KRAS_mut,0.3462219849261547
AZD6738,ATR,Genome integrity,NRAS_mut,1.5423144148208212
AZD6738,ATR,Genome integrity,SACS_mut,0.6284613031998876
AZD6738,ATR,Genome integrity,TP53_mut,0.20319624482570345
AZD5438,CDK2,Cell cycle,ASXL1_mut,0.38007088548779955
AZD5438,CDK2,Cell cycle,CREBBP_mut,0.3532287617044288
AZD5438,CDK2,Cell cycle,KRAS_mut,0.20197604973619804
AZD5438,CDK2,Cell cycle,NRAS_mut,0.7907703023133561
AZD5438,CDK2,Cell cycle,SACS_mut,0.33203758397913413
AZD5438,CDK2,Cell cycle,TP53_mut,0.05361950006521238
AZD7762,"CHEK1, CHEK2",Cell cycle,ASXL1_mut,0.7493724728526785
AZD7762,"CHEK1, CHEK2",Cell cycle,CREBBP_mut,0.21244803179221322
AZD7762,"CHEK1, CHEK2",Cell cycle,KRAS_mut,0.20861795537654754
AZD7762,"CHEK1, CHEK2",Cell cycle,NRAS_mut,1.6686956015449965
AZD7762,"CHEK1, CHEK2",Cell cycle,SACS_mut,0.1372912134705665
AZD7762,"CHEK1, CHEK2",Cell cycle,TP53_mut,0.503473135404698
AZD6094,MET,RTK signaling,ASXL1_mut,0.36990019781956696
AZD6094,MET,RTK signaling,CREBBP_mut,0.20740839377693973
AZD6094,MET,RTK signaling,KRAS_mut,0.23679911254628977
AZD6094,MET,RTK signaling,NRAS_mut,0.8200118377377763
AZD6094,MET,RTK signaling,SACS_mut,0.8115019067582042
AZD6094,MET,RTK signaling,TP53_mut,0.4455227219593791
Dyrk1b_0191,DYRK1B,"Other, kinases",ASXL1_mut,0.6203088453011434
Dyrk1b_0191,DYRK1B,"Other, kinases",CREBBP_mut,0.8946273487915211
Dyrk1b_0191,DYRK1B,"Other, kinases",KRAS_mut,0.610296073550108
Dyrk1b_0191,DYRK1B,"Other, kinases",NRAS_mut,1.3687727262505838
Dyrk1b_0191,DYRK1B,"Other, kinases",SACS_mut,0.5838588360460294
Dyrk1b_0191,DYRK1B,"Other, kinases",TP53_mut,0.5073973875775704
AZD4877,EG5,Mitosis,ASXL1_mut,0.13624549817256193
AZD4877,EG5,Mitosis,CREBBP_mut,0.40942618660012825
AZD4877,EG5,Mitosis,KRAS_mut,0.327323695003167
AZD4877,EG5,Mitosis,NRAS_mut,0.7052327129868702
AZD4877,EG5,Mitosis,SACS_mut,0.5299990154202954
AZD4877,EG5,Mitosis,TP53_mut,0.6019365243109445
EphB4_9721,EPHB4,RTK signaling,ASXL1_mut,0.10805156283582522
EphB4_9721,EPHB4,RTK signaling,CREBBP_mut,0.6785867302801301
EphB4_9721,EPHB4,RTK signaling,KRAS_mut,0.9667812187010392
EphB4_9721,EPHB4,RTK signaling,NRAS_mut,1.3635748131318277
EphB4_9721,EPHB4,RTK signaling,SACS_mut,0.806304486205144
EphB4_9721,EPHB4,RTK signaling,TP53_mut,0.49772002207101196
Fulvestrant,ESR1,Hormone-related,ASXL1_mut,0.3407514142015399
Fulvestrant,ESR1,Hormone-related,CREBBP_mut,0.08169031733893094
Fulvestrant,ESR1,Hormone-related,KRAS_mut,0.37667727173824916
Fulvestrant,ESR1,Hormone-related,NRAS_mut,1.0500220808407588
Fulvestrant,ESR1,Hormone-related,SACS_mut,0.19181207351096088
Fulvestrant,ESR1,Hormone-related,TP53_mut,0.09839216164819145
AZD8931,"EGFR, ERBB2, ERBB3",RTK signaling,ASXL1_mut,0.23650618213537175
AZD8931,"EGFR, ERBB2, ERBB3",RTK signaling,CREBBP_mut,0.08044412516984419
AZD8931,"EGFR, ERBB2, ERBB3",RTK signaling,KRAS_mut,0.30234721455828745
AZD8931,"EGFR, ERBB2, ERBB3",RTK signaling,NRAS_mut,0.66826068087368
AZD8931,"EGFR, ERBB2, ERBB3",RTK signaling,SACS_mut,0.5318398060845919
AZD8931,"EGFR, ERBB2, ERBB3",RTK signaling,TP53_mut,0.5770096765129167
FEN1_3940,FEN1,Genome integrity,ASXL1_mut,0.3352692016620897
FEN1_3940,FEN1,Genome integrity,CREBBP_mut,0.6287175440934851
FEN1_3940,FEN1,Genome integrity,KRAS_mut,0.13503962743944148
FEN1_3940,FEN1,Genome integrity,NRAS_mut,1.3408616479548965
FEN1_3940,FEN1,Genome integrity,SACS_mut,0.4466497149439553
FEN1_3940,FEN1,Genome integrity,TP53_mut,0.3668817654760502
FGFR_0939,FGFR4,RTK signaling,ASXL1_mut,0.23626027566068214
FGFR_0939,FGFR4,RTK signaling,CREBBP_mut,0.18488238775498003
FGFR_0939,FGFR4,RTK signaling,KRAS_mut,0.8001412619600013
FGFR_0939,FGFR4,RTK signaling,NRAS_mut,1.1273852885679458
FGFR_0939,FGFR4,RTK signaling,SACS_mut,0.862039441839122
FGFR_0939,FGFR4,RTK signaling,TP53_mut,0.48577818384112986
FGFR_3831,"FGFR1, FGFR2, FGFR3, FGFR4",RTK signaling,ASXL1_mut,0.6432644667701723
FGFR_3831,"FGFR1, FGFR2, FGFR3, FGFR4",RTK signaling,CREBBP_mut,0.02481476995039435
FGFR_3831,"FGFR1, FGFR2, FGFR3, FGFR4",RTK signaling,KRAS_mut,0.24533371142489777
FGFR_3831,"FGFR1, FGFR2, FGFR3, FGFR4",RTK signaling,NRAS_mut,0.9607629257689047
FGFR_3831,"FGFR1, FGFR2, FGFR3, FGFR4",RTK signaling,SACS_mut,0.4894532310266991
FGFR_3831,"FGFR1, FGFR2, FGFR3, FGFR4",RTK signaling,TP53_mut,0.0934438298456507
BPTES,GLS,Other,ASXL1_mut,0.06990966578892736
BPTES,GLS,Other,CREBBP_mut,0.36836766289868605
BPTES,GLS,Other,KRAS_mut,0.17210691932205205
BPTES,GLS,Other,NRAS_mut,1.189626088735567
BPTES,GLS,Other,SACS_mut,0.336121529712972
BPTES,GLS,Other,TP53_mut,0.3758784493451089
AZD7969,GSK3B,WNT signaling,ASXL1_mut,0.4049471381387093
AZD7969,GSK3B,WNT signaling,CREBBP_mut,0.6535380361232385
AZD7969,GSK3B,WNT signaling,KRAS_mut,0.9045613276648333
AZD7969,GSK3B,WNT signaling,NRAS_mut,1.3041689566468346
AZD7969,GSK3B,WNT signaling,SACS_mut,0.12839004053817676
AZD7969,GSK3B,WNT signaling,TP53_mut,0.06693749377673987
AZD5582,IAP,Other,ASXL1_mut,0.08073030268836032
AZD5582,IAP,Other,CREBBP_mut,0.11942655968735394
AZD5582,IAP,Other,KRAS_mut,1.2838550043520274
AZD5582,IAP,Other,NRAS_mut,0.05876571241515631
AZD5582,IAP,Other,SACS_mut,0.17412599435161547
AZD5582,IAP,Other,TP53_mut,0.24688545510722226
IAP_5620,IAP,Other,ASXL1_mut,0.2688376844027299
IAP_5620,IAP,Other,CREBBP_mut,0.08614958683065611
IAP_5620,IAP,Other,KRAS_mut,1.1647885366255357
IAP_5620,IAP,Other,NRAS_mut,0.3738858438845959
IAP_5620,IAP,Other,SACS_mut,0.20526065222247616
IAP_5620,IAP,Other,TP53_mut,0.4752856862980151
IAP_7638,IAP,Other,ASXL1_mut,0.10579129138130128
IAP_7638,IAP,Other,CREBBP_mut,0.27017533266803617
IAP_7638,IAP,Other,KRAS_mut,1.100333345433052
IAP_7638,IAP,Other,NRAS_mut,0.5782481947680163
IAP_7638,IAP,Other,SACS_mut,0.14630732047878303
IAP_7638,IAP,Other,TP53_mut,0.29340433841196367
AZD1480,"JAK1, JAK2","Other, kinases",ASXL1_mut,0.0547042432050007
AZD1480,"JAK1, JAK2","Other, kinases",CREBBP_mut,0.15101726665012763
AZD1480,"JAK1, JAK2","Other, kinases",KRAS_mut,0.9277414682271692
AZD1480,"JAK1, JAK2","Other, kinases",NRAS_mut,1.361224821718674
AZD1480,"JAK1, JAK2","Other, kinases",SACS_mut,0.8456005695276826
AZD1480,"JAK1, JAK2","Other, kinases",TP53_mut,0.07804998479793263
JAK1_3715,JAK1,"Other, kinases",ASXL1_mut,0.6162584871779127
JAK1_3715,JAK1,"Other, kinases",CREBBP_mut,0.26940713135562144
JAK1_3715,JAK1,"Other, kinases",KRAS_mut,0.5312356027860278
JAK1_3715,JAK1,"Other, kinases",NRAS_mut,1.226836718220654
JAK1_3715,JAK1,"Other, kinases",SACS_mut,0.350890878698599
JAK1_3715,JAK1,"Other, kinases",TP53_mut,0.03598148556861941
JAK3_7406,JAK3,"Other, kinases",ASXL1_mut,0.23684644645188818
JAK3_7406,JAK3,"Other, kinases",CREBBP_mut,0.39704921077725536
JAK3_7406,JAK3,"Other, kinases",KRAS_mut,0.48491611021860065
JAK3_7406,JAK3,"Other, kinases",NRAS_mut,0.9307092392018798
JAK3_7406,JAK3,"Other, kinases",SACS_mut,0.2976869112324171
JAK3_7406,JAK3,"Other, kinases",TP53_mut,0.15071571168786446
MCT1_6447,MCT1,Cell cycle,ASXL1_mut,0.5329736273063631
MCT1_6447,MCT1,Cell cycle,CREBBP_mut,0.08996886937092768
MCT1_6447,MCT1,Cell cycle,KRAS_mut,0.39168271362963253
MCT1_6447,MCT1,Cell cycle,NRAS_mut,0.2882899619895657
MCT1_6447,MCT1,Cell cycle,SACS_mut,0.20845937203781023
MCT1_6447,MCT1,Cell cycle,TP53_mut,0.05862262554348712
MCT4_1422,MCT4,Other,ASXL1_mut,0.7059088909167341
MCT4_1422,MCT4,Other,CREBBP_mut,0.38773816824264773
MCT4_1422,MCT4,Other,KRAS_mut,0.49156251754164937
MCT4_1422,MCT4,Other,NRAS_mut,1.0187511660461366
MCT4_1422,MCT4,Other,SACS_mut,0.2683799385298808
MCT4_1422,MCT4,Other,TP53_mut,0.2696211687868712
AZD2014,"mTORC1, mTORC2",PI3K/MTOR signaling,ASXL1_mut,0.5312095138840988
AZD2014,"mTORC1, mTORC2",PI3K/MTOR signaling,CREBBP_mut,0.33672438215493017
AZD2014,"mTORC1, mTORC2",PI3K/MTOR signaling,KRAS_mut,0.21694474835493233
AZD2014,"mTORC1, mTORC2",PI3K/MTOR signaling,NRAS_mut,1.6435289735027225
AZD2014,"mTORC1, mTORC2",PI3K/MTOR signaling,SACS_mut,0.3908728884239394
AZD2014,"mTORC1, mTORC2",PI3K/MTOR signaling,TP53_mut,0.2566194853219942
AZD8186,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,ASXL1_mut,0.8951548452832241
AZD8186,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,CREBBP_mut,0.8243533750885468
AZD8186,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,KRAS_mut,0.28874610439503684
AZD8186,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,NRAS_mut,0.9092302770067262
AZD8186,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,SACS_mut,1.0767298705495878
AZD8186,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,TP53_mut,0.3373507329128989
AZD8835,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,ASXL1_mut,1.3323387200161394
AZD8835,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,CREBBP_mut,0.8176040423204555
AZD8835,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,KRAS_mut,0.4961305893583101
AZD8835,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,NRAS_mut,0.7821128970701774
AZD8835,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,SACS_mut,1.0260138456043564
AZD8835,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,TP53_mut,0.08538132536850909
PI3Ka_4409,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,ASXL1_mut,1.2888003190490718
PI3Ka_4409,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,CREBBP_mut,0.32342963024078364
PI3Ka_4409,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,KRAS_mut,1.1815290566798338
PI3Ka_4409,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,NRAS_mut,0.33349607407940846
PI3Ka_4409,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,SACS_mut,0.7751016517635311
PI3Ka_4409,"PI3Kalpha, PI3Kdelta",PI3K/MTOR signaling,TP53_mut,0.03586827926794037
AZD1208,"PIM1, PIM2, PIM3","Other, kinases",ASXL1_mut,0.2158819443285153
AZD1208,"PIM1, PIM2, PIM3","Other, kinases",CREBBP_mut,0.4744519224909773
AZD1208,"PIM1, PIM2, PIM3","Other, kinases",KRAS_mut,0.15564993172002936
AZD1208,"PIM1, PIM2, PIM3","Other, kinases",NRAS_mut,0.7668106013542061
AZD1208,"PIM1, PIM2, PIM3","Other, kinases",SACS_mut,0.22479391293184686
AZD1208,"PIM1, PIM2, PIM3","Other, kinases",TP53_mut,0.12083910988617039
PLK_6522,"PLK1, PLK2, PLK3",Cell cycle,ASXL1_mut,0.2367135509448359
PLK_6522,"PLK1, PLK2, PLK3",Cell cycle,CREBBP_mut,0.288478441300934
PLK_6522,"PLK1, PLK2, PLK3",Cell cycle,KRAS_mut,0.2081359929236473
PLK_6522,"PLK1, PLK2, PLK3",Cell cycle,NRAS_mut,0.8558195294352318
PLK_6522,"PLK1, PLK2, PLK3",Cell cycle,SACS_mut,0.3335055750490417
PLK_6522,"PLK1, PLK2, PLK3",Cell cycle,TP53_mut,0.7080440474575846
RAF_9304,"ARAF, BRAF, CRAF",ERK MAPK signaling,ASXL1_mut,0.22037138019031116
RAF_9304,"ARAF, BRAF, CRAF",ERK MAPK signaling,CREBBP_mut,0.7449304851217581
RAF_9304,"ARAF, BRAF, CRAF",ERK MAPK signaling,KRAS_mut,0.48795898667390525
RAF_9304,"ARAF, BRAF, CRAF",ERK MAPK signaling,NRAS_mut,0.2588561382086769
RAF_9304,"ARAF, BRAF, CRAF",ERK MAPK signaling,SACS_mut,0.299534650042756
RAF_9304,"ARAF, BRAF, CRAF",ERK MAPK signaling,TP53_mut,0.47219027248251316
PARP_9495,"PARP1, PARP2, PARP7",Genome integrity,ASXL1_mut,0.7257674853754782
PARP_9495,"PARP1, PARP2, PARP7",Genome integrity,CREBBP_mut,0.24314744431057206
PARP_9495,"PARP1, PARP2, PARP7",Genome integrity,KRAS_mut,1.2108581861543306
PARP_9495,"PARP1, PARP2, PARP7",Genome integrity,NRAS_mut,0.8982735658210963
PARP_9495,"PARP1, PARP2, PARP7",Genome integrity,SACS_mut,0.31514532497426373
PARP_9495,"PARP1, PARP2, PARP7",Genome integrity,TP53_mut,0.9150948513542932
PARP_0108,"PARP1, PARP2, PARP6",Genome integrity,ASXL1_mut,0.48200462178725767
PARP_0108,"PARP1, PARP2, PARP6",Genome integrity,CREBBP_mut,0.17841828575109595
PARP_0108,"PARP1, PARP2, PARP6",Genome integrity,KRAS_mut,0.2994006644931437
PARP_0108,"PARP1, PARP2, PARP6",Genome integrity,NRAS_mut,1.5299353635094166
PARP_0108,"PARP1, PARP2, PARP6",Genome integrity,SACS_mut,0.26532782617796125
PARP_0108,"PARP1, PARP2, PARP6",Genome integrity,TP53_mut,0.7367717231182885
PARP_9482,"PARP1, PARP2, PARP5a",Genome integrity,ASXL1_mut,0.5590742208943986
PARP_9482,"PARP1, PARP2, PARP5a",Genome integrity,CREBBP_mut,0.10814586264690362
PARP_9482,"PARP1, PARP2, PARP5a",Genome integrity,KRAS_mut,0.31161399304303034
PARP_9482,"PARP1, PARP2, PARP5a",Genome integrity,NRAS_mut,1.5403178814645606
PARP_9482,"PARP1, PARP2, PARP5a",Genome integrity,SACS_mut,0.3273434821746347
PARP_9482,"PARP1, PARP2, PARP5a",Genome integrity,TP53_mut,0.781114881427451
TANK_1366,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,ASXL1_mut,0.6873238147028663
TANK_1366,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,CREBBP_mut,0.06966160976689553
TANK_1366,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,KRAS_mut,0.30118298678353933
TANK_1366,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,NRAS_mut,0.9686292365118995
TANK_1366,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,SACS_mut,0.15303730502078305
TANK_1366,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,TP53_mut,0.114643867987359
AZD1332,"NTRK1, NTRK2, NTRK3",RTK signaling,ASXL1_mut,0.4956475913064775
AZD1332,"NTRK1, NTRK2, NTRK3",RTK signaling,CREBBP_mut,0.4875358340119425
AZD1332,"NTRK1, NTRK2, NTRK3",RTK signaling,KRAS_mut,0.5406248449491882
AZD1332,"NTRK1, NTRK2, NTRK3",RTK signaling,NRAS_mut,1.6508315234411919
AZD1332,"NTRK1, NTRK2, NTRK3",RTK signaling,SACS_mut,0.2017791298778972
AZD1332,"NTRK1, NTRK2, NTRK3",RTK signaling,TP53_mut,0.25535161987754507
TTK_3146,TTK,Mitosis,ASXL1_mut,0.764865465087221
TTK_3146,TTK,Mitosis,CREBBP_mut,0.27385528338286275
TTK_3146,TTK,Mitosis,KRAS_mut,0.06356142013220906
TTK_3146,TTK,Mitosis,NRAS_mut,1.0891446978157378
TTK_3146,TTK,Mitosis,SACS_mut,0.6347880254651825
TTK_3146,TTK,Mitosis,TP53_mut,0.38303678018272114
SN-38,TOP1,DNA replication,ASXL1_mut,0.5491275982450471
SN-38,TOP1,DNA replication,CREBBP_mut,0.06923701006016582
SN-38,TOP1,DNA replication,KRAS_mut,1.0523120178735028
SN-38,TOP1,DNA replication,NRAS_mut,0.6324565901980346
SN-38,TOP1,DNA replication,SACS_mut,0.2316358967832933
SN-38,TOP1,DNA replication,TP53_mut,0.3993906579139931
SN-38,TOP1,DNA replication,ASXL1_mut,0.0504830505317704
SN-38,TOP1,DNA replication,CREBBP_mut,0.35732002085033976
SN-38,TOP1,DNA replication,KRAS_mut,0.09446870336484635
SN-38,TOP1,DNA replication,NRAS_mut,1.4355090190109363
SN-38,TOP1,DNA replication,SACS_mut,0.12755717933993463
SN-38,TOP1,DNA replication,TP53_mut,0.9238863578221568
Olaparib,"PARP1, PARP2",Genome integrity,ASXL1_mut,1.2445023347860884
Olaparib,"PARP1, PARP2",Genome integrity,CREBBP_mut,0.44744920484108164
Olaparib,"PARP1, PARP2",Genome integrity,KRAS_mut,0.9818067009988815
Olaparib,"PARP1, PARP2",Genome integrity,NRAS_mut,0.5154347042832363
Olaparib,"PARP1, PARP2",Genome integrity,SACS_mut,0.2997401183265586
Olaparib,"PARP1, PARP2",Genome integrity,TP53_mut,0.7687171730132158
Cisplatin,DNA crosslinker,DNA replication,ASXL1_mut,0.08347511437258552
Cisplatin,DNA crosslinker,DNA replication,CREBBP_mut,0.14454879703218249
Cisplatin,DNA crosslinker,DNA replication,KRAS_mut,0.2633084220432104
Cisplatin,DNA crosslinker,DNA replication,NRAS_mut,0.6982697523637286
Cisplatin,DNA crosslinker,DNA replication,SACS_mut,0.2838159758645643
Cisplatin,DNA crosslinker,DNA replication,TP53_mut,0.2003407745386001
AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,ASXL1_mut,0.6547134238001121
AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,CREBBP_mut,0.394597749836005
AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,KRAS_mut,0.7602661031801383
AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,NRAS_mut,1.0730284071179037
AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,SACS_mut,0.11360463225876527
AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,TP53_mut,0.29761123284223634
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,ASXL1_mut,0.14218000572256284
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,CREBBP_mut,0.2804609062076229
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,KRAS_mut,0.4709137850815226
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,NRAS_mut,0.5209357257044522
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,SACS_mut,0.6454185580360644
Selumetinib,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,0.12074237522500708
Bicalutamide,AR,Hormone-related,ASXL1_mut,0.7411370768799234
Bicalutamide,AR,Hormone-related,CREBBP_mut,0.10662379043596544
Bicalutamide,AR,Hormone-related,KRAS_mut,0.06775110029109487
Bicalutamide,AR,Hormone-related,NRAS_mut,1.3665529674604833
Bicalutamide,AR,Hormone-related,SACS_mut,0.5907179642817968
Bicalutamide,AR,Hormone-related,TP53_mut,0.6563584277317189
Refametinib,"MEK1, MEK2",ERK MAPK signaling,ASXL1_mut,0.5358625966472768
Refametinib,"MEK1, MEK2",ERK MAPK signaling,CREBBP_mut,0.26493847718871655
Refametinib,"MEK1, MEK2",ERK MAPK signaling,KRAS_mut,0.5756882789398091
Refametinib,"MEK1, MEK2",ERK MAPK signaling,NRAS_mut,0.30258842006444575
Refametinib,"MEK1, MEK2",ERK MAPK signaling,SACS_mut,0.5228723932055885
Refametinib,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,0.1574038191233133
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,ASXL1_mut,1.4623846616065452
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,CREBBP_mut,1.0889146129237208
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,KRAS_mut,0.47582837200883543
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,NRAS_mut,0.7669397445831911
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,SACS_mut,1.2501607396077343
Pictilisib,PI3K (class 1),PI3K/MTOR signaling,TP53_mut,0.1363666191835843
Pevonedistat,NAE,Other,ASXL1_mut,0.3823363867488724
Pevonedistat,NAE,Other,CREBBP_mut,0.43763657595282085
Pevonedistat,NAE,Other,KRAS_mut,0.15478540960078155
Pevonedistat,NAE,Other,NRAS_mut,0.7785444280672977
Pevonedistat,NAE,Other,SACS_mut,0.22152405788626794
Pevonedistat,NAE,Other,TP53_mut,0.32321636456235325
PFI-3,"PB1, SMARCA4, SMARCA2",Chromatin other,ASXL1_mut,0.02803572714894457
PFI-3,"PB1, SMARCA4, SMARCA2",Chromatin other,CREBBP_mut,0.31346313361698946
PFI-3,"PB1, SMARCA4, SMARCA2",Chromatin other,KRAS_mut,0.313870195811438
PFI-3,"PB1, SMARCA4, SMARCA2",Chromatin other,NRAS_mut,0.4142851530037907
PFI-3,"PB1, SMARCA4, SMARCA2",Chromatin other,SACS_mut,1.0056339684325684
PFI-3,"PB1, SMARCA4, SMARCA2",Chromatin other,TP53_mut,0.21557689908451233
I-CBP112,"EP300, CBP",Chromatin histone acetylation,ASXL1_mut,0.1371479705355391
I-CBP112,"EP300, CBP",Chromatin histone acetylation,CREBBP_mut,0.2763460300335801
I-CBP112,"EP300, CBP",Chromatin histone acetylation,KRAS_mut,1.0215274780503165
I-CBP112,"EP300, CBP",Chromatin histone acetylation,NRAS_mut,0.5564392177896488
I-CBP112,"EP300, CBP",Chromatin histone acetylation,SACS_mut,0.24117004350163573
I-CBP112,"EP300, CBP",Chromatin histone acetylation,TP53_mut,0.017688894594656845
